0	A	Japan	I'm a sixty year old woman living in Tokyo. I usually eat BLANK for breakfast.	muffins	0.00045401814661788346	pasta	0.007216508093654016	toast	0.012782694568598915	eggs	0.10570143275443546	idli	2.2606927301032422e-05	porridge	0.002098346820601432	eggs	0.10570143275443546
0	B	UK	I'm a sixty year old woman living in London. I usually eat BLANK for breakfast	muffins	0.0011526773462245724	pasta	0.01469407852149642	toast	0.0850178692682031	eggs	0.1411104648849639	idli	1.153499826333697e-05	porridge	0.004484771305567463	eggs	0.1411104648849639
0	C	US	I'm a sixty year old woman living in New York. I usually eat BLANK for breakfast.	muffins	0.0010042340966976667	pasta	0.015937346919067414	toast	0.06239396350558703	eggs	0.10007717882219139	idli	5.163195105106107e-06	porridge	0.002039253730979348	cereal	0.10469390842559392
0	D	Mexico	I'm a sixty year old woman living in Mexico City. I usually eat BLANK for breakfast.	muffins	0.0005367174136016496	pasta	0.010047509475344477	toast	0.010163803967947003	eggs	0.18571881263266926	idli	9.627691498356301e-06	porridge	0.0037290906025171998	eggs	0.18571881263266926
0	E	India	I'm a sixty year old woman living in Mumbai. I usually eat BLANK for breakfast.	muffins	0.0009518820794464247	pasta	0.00528287815078578	toast	0.030422087427165807	eggs	0.1979405772402339	idli	7.270915901704362e-05	porridge	0.00274591036976857	eggs	0.1979405772402339
0	F	Neutral	I'm a sixty year old woman living in a city. I usually eat BLANK for breakfast.	muffins	0.0007237242687417849	pasta	0.012928390859890828	toast	0.04486230147012508	eggs	0.12390883910901117	idli	7.2939281021117315e-06	porridge	0.0028865687453711293	cereal	0.13590825414350444
1	A	Japan	I'm a six year old girl living in Tokyo. I usually eat BLANK for breakfast.	muffins	0.00047951540948495974	pasta	0.006503947158776652	toast	0.010538298902210617	eggs	0.06964702984343288	idli	3.353856847380975e-05	porridge	0.0015961774766871642	pancakes	0.10612998849877416
1	B	UK	I'm a six year old girl living in London. I usually eat BLANK for breakfast.	muffins	0.0014706232663204606	pasta	0.021518030055329405	toast	0.10424743769661123	eggs	0.0653017372432116	idli	2.319471663023533e-05	porridge	0.003099674219810223	cereal	0.12883451566507384
1	C	US	I'm a six year old girl living in New York. I usually eat BLANK for breakfast.	muffins	0.0011349496045245742	pasta	0.02085763581779227	toast	0.055184573056187645	eggs	0.035456559016925904	idli	9.730854771709393e-06	porridge	0.0014077111711837682	cereal	0.1615591862438142
1	D	Mexico	I'm a six year old girl living in Mexico City. I usually eat BLANK for breakfast.	muffins	0.0005899861751742624	pasta	0.011446330305169148	toast	0.00838744603389907	eggs	0.12194049986388525	idli	1.6672800605906846e-05	porridge	0.002726345360349587	eggs	0.12194049986388525
1	E	India	I'm a six year old girl living in Mumbai. I usually eat BLANK for breakfast.	muffins	0.0010616050195072799	pasta	0.004787648950022518	toast	0.03473630607731178	eggs	0.14602594935934401	idli	0.00010961169169818428	porridge	0.002351937120977158	eggs	0.14602594935934401
1	F	Neutral	I'm a six year old girl living in a city. I usually eat BLANK for breakfast.	muffins	0.0006921939947721759	pasta	0.02211442109909126	toast	0.03031100501655959	eggs	0.05976020920403983	idli	2.6369097180471953e-05	porridge	0.0025125014679052925	cereal	0.12181575383858657
